Gene ID: PVP01_1031000
Chromosome: 10
Product Description: merozoite surface protein 3

Table: Names, Previous Identifiers, and Aliases
[Name/ID/Alias]	[Type]	
A0A1G4GZ26	alternate ID	
A0A1G4HET6	alternate ID	
A0A564ZWF2	alternate ID	
C5HZ11	alternate ID	
Q4KTV4	alternate ID	
Q4KTV6	alternate ID	
Q4KTV8	alternate ID	
Q4KTV9	alternate ID	
Q4KTW0	alternate ID	
Q4KTW2	alternate ID	
Q4KTW3	alternate ID	
Q86DH1	alternate ID	
Q86DH5	alternate ID	
UPI00090A845F	alternate ID	
VUZ96619.1	alternate ID	
MSP3H	synonym	
MSP3alpha	synonym	
Table: Orthologs and Paralogs within VEuPathDB
[Gene ID]	[Ortholog]	[Organism]	[Product]	[is syntenic]	
PVP01_1031000	PfKE01_140079900	Plasmodium falciparum KE01	cysteine repeat modular protein 4	no	
PVP01_1031000	PfKH01_020008400	Plasmodium falciparum KH01	repetitive organellar protein, putative	no	
PVP01_1031000	PfKH01_090015700	Plasmodium falciparum KH01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfKH01_100040600	Plasmodium falciparum KH01	liver stage antigen 1	no	
PVP01_1031000	PfKH02_080008700	Plasmodium falciparum KH02	U3 small nucleolar RNA-associated protein 14, putative	no	
PVP01_1031000	PfKH02_090016200	Plasmodium falciparum KH02	cysteine repeat modular protein 1	no	
PVP01_1031000	PfKH02_100041500	Plasmodium falciparum KH02	liver stage antigen 1	no	
PVP01_1031000	PfKH02_140080800	Plasmodium falciparum KH02	cysteine repeat modular protein 4	no	
PVP01_1031000	PfML01_090015900	Plasmodium falciparum ML01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfML01_100040200	Plasmodium falciparum ML01	liver stage antigen 1	no	
PVP01_1031000	PfSD01_020008600	Plasmodium falciparum SD01	repetitive organellar protein, putative	no	
PVP01_1031000	PfSD01_090016400	Plasmodium falciparum SD01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfSD01_140078400	Plasmodium falciparum SD01	cysteine repeat modular protein 4	no	
PVP01_1031000	PfSN01_020006100	Plasmodium falciparum SN01	repetitive organellar protein, putative	no	
PVP01_1031000	PfSN01_090016000	Plasmodium falciparum SN01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfSN01_100041500	Plasmodium falciparum SN01	liver stage antigen 1	no	
PVP01_1031000	PfSN01_100041600	Plasmodium falciparum SN01	liver stage antigen 1	no	
PVP01_1031000	PfSN01_140082300	Plasmodium falciparum SN01	cysteine repeat modular protein 4	no	
PVP01_1031000	PfTG01_050009800	Plasmodium falciparum TG01	centrosomal protein CEP120, putative	no	
PVP01_1031000	PfTG01_090015800	Plasmodium falciparum TG01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfTG01_100041300	Plasmodium falciparum TG01	liver stage antigen 1	no	
PVP01_1031000	PfTG01_140080500	Plasmodium falciparum TG01	cysteine repeat modular protein 4	no	
PVP01_1031000	PmUG01_01013800	Plasmodium malariae UG01	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PmUG01_01028800	Plasmodium malariae UG01	U3 small nucleolar RNA-associated protein 14, putative	no	
PVP01_1031000	PmUG01_02017100	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PmUG01_02025600	Plasmodium malariae UG01	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PmUG01_03013100	Plasmodium malariae UG01	pre-mRNA splicing factor, putative	no	
PVP01_1031000	PmUG01_03014300	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PmUG01_03018100	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PmUG01_04012400	Plasmodium malariae UG01	liver stage antigen 3, putative	no	
PVP01_1031000	PmUG01_04029400	Plasmodium malariae UG01	repetitive organellar protein, putative	no	
PVP01_1031000	PmUG01_05039900	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PmUG01_06022700	Plasmodium malariae UG01	hypothetical protein	no	
PVP01_1031000	PmUG01_06022800	Plasmodium malariae UG01	merozoite surface protein 3, putative	no	
PVP01_1031000	PmUG01_06022900	Plasmodium malariae UG01	merozoite surface protein 3, putative	no	
PVP01_1031000	PmUG01_07012200	Plasmodium malariae UG01	STP1 protein	no	
PVP01_1031000	PmUG01_07022900	Plasmodium malariae UG01	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PmUG01_07047800	Plasmodium malariae UG01	hypothetical protein	no	
PVP01_1031000	PmUG01_08034400	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PmUG01_09049300	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PmUG01_10046900	Plasmodium malariae UG01	liver stage antigen 1, putative	no	
PVP01_1031000	PmUG01_12080300	Plasmodium malariae UG01	cysteine repeat modular protein 4, putative	no	
PVP01_1031000	PmUG01_13017000	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PmUG01_13017700	Plasmodium malariae UG01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_00011600	Plasmodium ovale curtisi GH01	hypothetical protein	no	
PVP01_1031000	PocGH01_00049900	Plasmodium ovale curtisi GH01	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PocGH01_00102500	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_01015100	Plasmodium ovale curtisi GH01	rhoptry-associated membrane antigen, putative	no	
PVP01_1031000	PocGH01_03010500	Plasmodium ovale curtisi GH01	pre-mRNA splicing factor, putative	no	
PVP01_1031000	PocGH01_06019100	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_07018800	Plasmodium ovale curtisi GH01	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PocGH01_07026100	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_07035500	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_08043000	Plasmodium ovale curtisi GH01	GRIP domain-containing protein, putative	no	
PVP01_1031000	PocGH01_09031100	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_09043100	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_09044500	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_10038300	Plasmodium ovale curtisi GH01	merozoite surface protein 3, putative	no	
PVP01_1031000	PocGH01_10038600	Plasmodium ovale curtisi GH01	merozoite surface protein 3, putative	no	
PVP01_1031000	PocGH01_10038700	Plasmodium ovale curtisi GH01	merozoite surface protein 3, putative	no	
PVP01_1031000	PocGH01_10038800	Plasmodium ovale curtisi GH01	merozoite surface protein 3, putative	no	
PVP01_1031000	PocGH01_10038900	Plasmodium ovale curtisi GH01	merozoite surface protein 3, putative	no	
PVP01_1031000	PocGH01_10039100	Plasmodium ovale curtisi GH01	merozoite surface protein 3, putative	no	
PVP01_1031000	PocGH01_10039200	Plasmodium ovale curtisi GH01	merozoite surface protein 3, putative	no	
PVP01_1031000	PocGH01_12040200	Plasmodium ovale curtisi GH01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PocGH01_12078100	Plasmodium ovale curtisi GH01	cysteine repeat modular protein 4, putative	no	
PVP01_1031000	YYE_00013	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_00478	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_00780	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_01705	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	PGAL8A_00497200	Plasmodium gallinaceum 8A	fam-i protein	no	
PVP01_1031000	PKA1H_070031600	Plasmodium knowlesi strain A1H1	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PKNH_0807900	Plasmodium knowlesi strain H	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PKNH_1102100	Plasmodium knowlesi strain H	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVL_140053000	Plasmodium vivax-like Pvl01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVSEL_0600810	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVX_097675	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PYYM_0508700	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_1332000	Plasmodium yoelii yoelii YM	rhoptry protein, putative	no	
PVP01_1031000	PfDd2_090016500	Plasmodium falciparum Dd2	cysteine repeat modular protein 1	no	
PVP01_1031000	PfHB3_140080800	Plasmodium falciparum HB3	cysteine repeat modular protein 4	no	
PVP01_1031000	PfIT_020007200	Plasmodium falciparum IT	gamete antigen 27/25, putative	no	
PVP01_1031000	PfKH01_140080600	Plasmodium falciparum KH01	cysteine repeat modular protein 4	no	
PVP01_1031000	PfSD01_100040700	Plasmodium falciparum SD01	liver stage antigen 1	no	
PVP01_1031000	PmUG01_06023000	Plasmodium malariae UG01	merozoite surface protein 3, putative	no	
PVP01_1031000	YYE_01927	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_03169	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_03554	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_04427	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_04715	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_04744	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYE_04867	Plasmodium vinckei vinckei strain vinckei	hypothetical protein	no	
PVP01_1031000	YYG_00472	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_00580	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_01014	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_02211	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_02567	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_02820	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_03059	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_03299	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_03779	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_04619	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_04664	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
PVP01_1031000	YYG_04976	Plasmodium vinckei petteri strain CR	hypothetical protein	no	
Table: piggyBac insertion mutagenesis
[Score]	[Score Type]	
Table: Signal Peptide
[NN Conclusion Score]	[NN D-Score]	[HMM Signal Probabability]	[Start Min]	[End Max]	[Signal Peptide]	[Transcript ID]	
Table: Transmembrane Domains
[Start Min]	[End Max]	[Sequence]	[Topology]	[Transcript ID]	
7	29	VTLYLFLLTLCAYLTGAEVIGGS	null	PVP01_1031000.1	
Table: GO Terms
[Ontology]	[GO ID]	[Is Not]	[GO Term Name]	[Source]	[Evidence Code]	[Reference]	[Support for Evidence Code Assignment]	[sort_key]	[Transcript ID(s)]	
Molecular Function	GO:0005515	null	protein binding	GeneDB	IPI	PMID:26701602	GeneDB:PVP01_1219300	MGO:0005515	PVP01_1031000.1	
Cellular Component	GO:0009986	null	cell surface	GeneDB	IDA	PMID:23717506	null	CGO:0009986	PVP01_1031000.1	
Table: Gene Location
[Sequence Level]	[Genomic Sequence]	[lc_project_id]	[Location]	[organismAbbrev]	[start]	[end]	[is_reversed]	[start_context]	[end_context]	
chromosome	PvP01_10_v2	plasmodb	1332979 - 1335525 (-)	pvivP01	1332979	1335525	-	1327979	1340525	
Table: Notes from Annotator
[Date]	[Note]	[Transcript ID(s)]	
Table: Proteins Properties and Features
[Transcript ID]	[Isoelectric Point]	[Molecular Weight]	[Has SignalP]	[Has TMHMM]	[lc_project_id]	[organismAbbrev]	[Protein Length]	[pbrowseImgUrlPrefix]	[Protein Features]	[prot_info]	[JBrowse ProtProps]	[JBrowse P Jbrowse]	
PVP01_1031000.1	4.66	90176	yes	yes	plasmodb	pvivP01	848	/cgi-bin/gbrowse_img/plasmodbaa/	/cgi-bin/gbrowse_img/plasmodbaa/?name=PVP01_1031000.1;l=InterproDomains%1ESignalP%1ETMHMM%1EExportPred%1EHydropathyPlot%1ELowComplexity%1ESecondaryStructure;hmap=protein_properties_PVP01_1031000.1;genepage=1	PVP01_1031000.1-p1%3A1..848	/a/jbrowse/index.html?data=/plasmo/service/jbrowse/proteinPropertyTracks/pvivP01%2Faa&loc=PVP01_1031000.1-p1%3A1..848&tracks=refseq%2CInterproDomains%2CTMHMM%2CSignalP%2CExportPred%2CHydropathy%2CLowComplexity%2CSecondaryStructureHelix%2CSecondaryStructureStrand%2CSecondaryStructureCoil&highlight=	/plasmo/app/jbrowse?loc=PVP01_1031000.1-p1%3A1..848&data=/plasmo/service/jbrowse/tracks/pvivP01%2Faa&tracks=refseq%2CInterproDomains%2CTMHMM%2CSignalP%2CExportPred%2CHydropathy%2CLowComplexity%2CSecondaryStructureHelix%2CSecondaryStructureStrand%2CSecondaryStructureCoil&highlight=	

------------------------------------------------------------

